id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C04951,Ciriaco del Cortes,31.0,F,Arequipa,Cercado,2020-02-08,Web,Masivo
C03700,Nacio Ramón Peinado,55.0,F,Arequipa,Cayma,2020-02-08,Web,Masivo
C13571,Luisina Machado Verdejo,31.0,M,Lima,Comas,2020-02-08,App,Masivo
C03780,Venceslás Villaverde Cruz,39.0,F,Lima,Miraflores,2020-02-08,Tienda,Preferente
C03808,Eutropio del Cabezas,18.0,M,Lima,Comas,2020-02-08,Tienda,Preferente
C09266,Isidro Cifuentes Carbajo,43.0,M,Lima,San Isidro,2020-02-08,Tienda,Masivo
C10501,Dionisia Valle Vera,22.0,F,Lima,Surco,2020-02-08,Web,Preferente
C03341,Bernardo Real Fuertes,28.0,M,Trujillo,Victor Larco,2020-02-09,App,Masivo
C05998,Ramón Cepeda Águila,54.0,M,Piura,Catacaos,2020-02-09,Web,Masivo
C02709,Goyo Bermudez Vázquez,40.0,F,Trujillo,,2020-02-09,Tienda,Masivo
C04300,Aurora Gascón,43.0,F,Lima,Ate,2020-02-09,Web,Preferente
C08925,Pancho Nieto Arias,52.0,M,Lima,Miraflores,2020-02-09,Tienda,Masivo
C00423,Judith del Valcárcel,51.0,M,Arequipa,Cayma,2020-02-09,Tienda,Masivo
C04468,Alonso Borja Morante,27.0,F,Trujillo,El Porvenir,2020-02-09,Web,Preferente
C12518,Chucho de Ferrera,34.0,F,Piura,Castilla,2020-02-10,Tienda,Masivo
C08191,Emilio Gimeno Ojeda,32.0,F,Trujillo,Victor Larco,2020-02-10,Web,Masivo
C08146,Albina Cuadrado Montero,53.0,F,Cusco,San Sebastian,2020-02-10,Tienda,Masivo
C00640,Nazaret del Pinto,26.0,F,Lima,Miraflores,2020-02-10,App,Premium
C02567,Maricela Carrillo Pastor,27.0,M,Lima,Los Olivos,2020-02-10,Web,Masivo
C03117,Natanael Font Galan,41.0,M,Lima,Surco,2020-02-10,Web,Masivo
C02416,Florinda Brunilda Bermudez Tejedor,48.0,M,Lima,Miraflores,2020-02-10,Tienda,Masivo
C10042,Lope Diaz-Casanovas,30.0,F,Piura,Veintiseis de Octubre,2020-02-10,Tienda,Masivo
C09591,Javi Aliaga Fuster,50.0,No especificado,Cusco,San Sebastian,2020-02-11,Tienda,Preferente
C06697,Raúl Villena,34.0,M,Arequipa,Socabaya,2020-02-12,App,Premium
C09329,Nacio Benavente-Gascón,48.0,F,Trujillo,Victor Larco,2020-02-12,Tienda,Masivo
C06993,Elías Lillo Francisco,37.0,M,Lima,Ate,2020-02-12,App,Masivo
C07442,Basilio Quintero Blanes,52.0,F,Arequipa,Cercado,2020-02-12,Tienda,Masivo
C12607,Trinidad Cerro Blanes,38.0,F,Arequipa,Cercado,2020-02-12,Tienda,Masivo
C06062,Cristian Feliu Clavero,51.0,F,Arequipa,Cayma,2020-02-12,Tienda,Masivo
C06504,Elisa Sans Amor,44.0,No especificado,Lima,Comas,2020-02-12,Tienda,Masivo
C09645,Cayetano Rivera Rubio,41.0,M,Arequipa,Yanahuara,2020-02-12,Tienda,Masivo
C14114,Zaira María Ángeles Folch Cantero,36.0,M,Arequipa,Socabaya,2020-02-13,Tienda,Masivo
C07313,Trini Ugarte Soto,39.0,F,Lima,San Isidro,2020-02-13,Tienda,Masivo
C14667,Lorenza Sanchez Maza,64.0,M,Lima,Ate,2020-02-13,Web,Masivo
C04482,Curro Campos Benavides,50.0,No especificado,Lima,Ate,2020-02-13,Tienda,Masivo
C08985,Mario Dalmau,56.0,F,Lima,San Isidro,2020-02-13,Tienda,Preferente
C12610,Cristóbal Mas Alvarado,42.0,M,Arequipa,Socabaya,2020-02-13,Tienda,Preferente
C07266,Sigfrido Vito Carreras Castrillo,37.0,F,Trujillo,El Porvenir,2020-02-13,Tienda,Masivo
C04078,Aurelia Rico-Lago,18.0,M,Piura,Veintiseis de Octubre,2020-02-13,Tienda,Preferente
C04669,Osvaldo Garay Gras,51.0,M,Trujillo,El Porvenir,2020-02-13,Web,Masivo
C04188,Juan Carlos Peinado,20.0,M,Arequipa,Cercado,2020-02-14,Tienda,Masivo
C08204,Diego Manso,34.0,F,Arequipa,Cercado,2020-02-14,Tienda,Masivo
C03478,Primitiva Palacio Bas,31.0,M,Lima,,2020-02-14,Web,Masivo
C12510,Santos Villanueva Céspedes,25.0,F,Lima,Comas,2020-02-14,Tienda,Masivo
C00781,Cruz Ligia Sancho Dalmau,48.0,F,Piura,Catacaos,2020-02-14,Tienda,Masivo
C08992,Graciano Prada Palacios,18.0,M,Trujillo,El Porvenir,2020-02-14,Web,Premium
C14861,Paco Sánchez Castilla,18.0,F,Lima,Surco,2020-02-15,Tienda,Masivo
C03011,Adora Cobos Coronado,37.0,M,Cusco,Wanchaq,2020-02-15,Tienda,Masivo
C06727,Dorita Ariel Palacios Querol,22.0,F,Arequipa,Yanahuara,2020-02-15,Web,Masivo
C08381,Domitila Lina Pulido Tomás,29.0,M,Arequipa,Cercado,2020-02-15,Web,Masivo
C14306,Melisa Rosell Menendez,36.0,M,Lima,Los Olivos,2020-02-15,App,Masivo
C11128,Jaime Perelló,46.0,F,Trujillo,La Esperanza,2020-02-15,Tienda,Masivo
C02749,Jordán Pino Nebot,48.0,M,Piura,Castilla,2020-02-16,Web,Masivo
C08465,Julie Jaén,18.0,F,Arequipa,Cercado,2020-02-16,Tienda,Masivo
C07035,Melania Marti Quintana,47.0,M,Cusco,Cusco,2020-02-16,App,Preferente
C04090,Abril Carnero-Elorza,36.0,F,Trujillo,El Porvenir,2020-02-16,Web,Masivo
C01916,Emma Rosell Zorrilla,36.0,M,Trujillo,Victor Larco,2020-02-16,Tienda,Masivo
C00252,Octavio Correa Toledo,41.0,F,Piura,Piura,2020-02-16,Web,Masivo
C13182,Buenaventura Barón Montalbán,42.0,M,Trujillo,El Porvenir,2020-02-17,Tienda,Masivo
C02764,Sandra Berta Ballester Oller,36.0,M,Lima,Los Olivos,2020-02-17,Tienda,Preferente
C00359,Edelmira Valencia Barral,58.0,M,Cusco,,2020-02-17,Tienda,Masivo
C03278,Segismundo Huertas-Ballester,51.0,M,Arequipa,Socabaya,2020-02-17,Tienda,Preferente
C08894,Félix Blázquez Juárez,26.0,M,Cusco,San Jeronimo,2020-02-18,Tienda,Masivo
C01975,Feliciana Zaragoza Carlos,29.0,No especificado,Piura,Castilla,2020-02-18,App,Masivo
C04947,Nydia Rincón,24.0,M,Lima,Los Olivos,2020-02-18,Web,Preferente
C14025,Dafne Montalbán,22.0,No especificado,Lima,Ate,2020-02-18,Tienda,Preferente
C08854,Edelmira Giralt Galan,18.0,F,Cusco,San Sebastian,2020-02-18,,Masivo
C10884,Hilario Salmerón-Rocha,18.0,F,Piura,Castilla,2020-02-18,Tienda,Masivo
C12422,Javi Pérez,39.0,M,Arequipa,Yanahuara,2020-02-18,Tienda,Masivo
C08479,Lola Cañas Cabañas,26.0,M,Piura,Catacaos,2020-02-19,Tienda,Masivo
C04442,Adoración del Barrera,48.0,M,Lima,Ate,2020-02-19,Web,Preferente
C14345,Emiliana Belda,27.0,F,Arequipa,Socabaya,2020-02-19,App,Preferente
C06976,Jose Ignacio Escalona Carballo,21.0,F,Arequipa,Cercado,2020-02-19,Tienda,Masivo
C09659,Nacio Sáez Blasco,47.0,F,Trujillo,Victor Larco,2020-02-19,Tienda,Masivo
C11647,Rocío Eva Céspedes Delgado,40.0,M,Trujillo,Trujillo,2020-02-19,Web,Preferente
C14679,Amparo Iriarte Colomer,45.0,F,Lima,Ate,2020-02-19,Tienda,Masivo
C02982,Amarilis Diego Gisbert,32.0,F,Arequipa,Yanahuara,2020-02-19,Web,Masivo
C06667,Miriam Gámez Ortuño,38.0,F,Arequipa,Cayma,2020-02-20,App,Preferente
C04427,Judith Múgica-Tejera,43.0,M,Lima,Surco,2020-02-20,App,Masivo
C00012,Fátima Tecla Benet Gutiérrez,33.0,M,Lima,Surco,2020-02-20,Tienda,Masivo
C05365,Iris Borrás,43.0,F,Cusco,San Sebastian,2020-02-20,Tienda,Masivo
C07931,Candelas Sáenz-Guillen,24.0,F,Lima,Los Olivos,2020-02-20,Tienda,Masivo
C07111,Anita Berrocal Gonzalez,18.0,F,Cusco,San Sebastian,2020-02-20,Web,Masivo
C13780,Benigna Galán Asensio,47.0,F,Trujillo,,2020-02-20,Tienda,Masivo
C03649,Rubén Trujillo Ripoll,31.0,M,Cusco,Cusco,2020-02-20,Tienda,Masivo
C05418,Abigaíl Arcelia Varela Conde,32.0,F,Lima,San Isidro,2020-02-20,Tienda,Preferente
C04479,Alba Serrano-Cáceres,49.0,M,Lima,Surco,2020-02-20,Tienda,Masivo
C03224,Cipriano Baeza-Toro,18.0,M,Arequipa,Socabaya,2020-02-20,Tienda,Preferente
C11305,Salvador Tomás Miró,44.0,F,Piura,Veintiseis de Octubre,2020-02-21,Tienda,Masivo
C06759,Jessica Salazar-Botella,51.0,M,Piura,Veintiseis de Octubre,2020-02-21,Web,Masivo
C12818,Estela Gomez Company,38.0,F,Trujillo,Trujillo,2020-02-21,Web,Preferente
C12774,Violeta Fernandez,27.0,M,Lima,Miraflores,2020-02-21,Web,Masivo
C09220,Dalila Alberola Ros,32.0,F,Arequipa,Cercado,2020-02-22,App,Masivo
C08451,Hortensia Cámara Agustí,37.0,F,Lima,Miraflores,2020-02-22,App,Masivo
C11516,Eloy Tamarit,54.0,M,Lima,Ate,2020-02-23,Web,Masivo
C14618,Emiliano Sevilla Cueto,37.0,M,Arequipa,Cayma,2020-02-23,Tienda,Preferente
C13877,Inmaculada Fabra Villar,51.0,F,Arequipa,Socabaya,2020-02-23,App,Masivo
C08351,Jose Ignacio Jove-Rozas,38.0,F,Trujillo,Victor Larco,2020-02-23,Tienda,Masivo
C00469,Custodio Palma Cortes,42.0,M,Lima,Ate,2020-02-23,App,Premium
C14830,Eustaquio Ariño,36.0,M,Cusco,San Jeronimo,2020-02-23,Web,Masivo
C01237,Irene Cantón-Hernández,41.0,M,Lima,Los Olivos,2020-02-23,Web,Preferente
C07888,Jaime Vall,57.0,No especificado,Lima,Surco,2020-02-23,App,Masivo
C07331,Cirino Rocamora Bejarano,37.0,M,Lima,San Isidro,2020-02-23,Tienda,Masivo
C08150,Rosalía Hierro,29.0,F,Arequipa,Yanahuara,2020-02-24,App,Masivo
C01779,Efraín Cabrero Exposito,58.0,M,Arequipa,Cayma,2020-02-24,Web,Masivo
C04667,Felipa Nogués Diego,45.0,M,Trujillo,Trujillo,2020-02-24,Tienda,Masivo
C03720,Fermín Ferreras Caparrós,57.0,F,Arequipa,Cayma,2020-02-24,Tienda,Masivo
C13295,Macarena Socorro Codina Vigil,18.0,M,Lima,Los Olivos,2020-02-24,Tienda,Preferente
C04383,Cayetana Alfaro Cervera,42.0,F,Lima,Surco,2020-02-24,Tienda,Masivo
C08099,Amarilis Pedraza-Sanmiguel,32.0,M,Piura,Catacaos,2020-02-24,Tienda,Masivo
C10735,Lourdes Delia Blázquez Rosales,41.0,M,Trujillo,El Porvenir,2020-02-24,Tienda,Masivo
C12820,Delfina Navas Fernández,34.0,M,Lima,Los Olivos,2020-02-24,Web,Masivo
C07600,Virgilio Lopez,20.0,F,Lima,San Isidro,2020-02-24,Tienda,Masivo
C11743,Martina Maldonado-Robles,63.0,F,Trujillo,El Porvenir,2020-02-25,,Masivo
C13741,Gerónimo Esparza Alberto,25.0,M,Trujillo,El Porvenir,2020-02-25,Tienda,Preferente
C11670,Maximiliano Alemany-Zabaleta,18.0,M,Lima,Ate,2020-02-25,Tienda,Preferente
C05991,Teodoro del Priego,30.0,F,Lima,Ate,2020-02-25,Tienda,Preferente
C14781,Nayara del Tapia,30.0,M,Trujillo,La Esperanza,2020-02-25,Web,Masivo
C03939,Iris Verdú Iglesia,41.0,F,Lima,Miraflores,2020-02-26,Web,Masivo
C00499,Cebrián Nicolau Higueras,24.0,M,Lima,Comas,2020-02-26,Tienda,Masivo
C13847,José Reguera Huerta,34.0,F,Lima,San Isidro,2020-02-26,Tienda,Masivo
C05400,Desiderio Ribas Botella,58.0,M,Cusco,San Sebastian,2020-02-26,Tienda,Masivo
C06424,Noé Eustaquio Tolosa Lladó,50.0,F,Lima,San Isidro,2020-02-26,Tienda,Premium
C07351,Aránzazu Viña Rico,18.0,M,Trujillo,La Esperanza,2020-02-26,Web,Masivo
C06884,Gabriel Galiano Lloret,38.0,F,Lima,Miraflores,2020-02-26,Tienda,Preferente
C00075,Matilde Blázquez,29.0,F,Lima,Comas,2020-02-26,Web,Preferente
C09178,Juan Pablo Requena Vidal,56.0,M,Trujillo,Trujillo,2020-02-26,Web,Masivo
C14890,Narcisa Escribano Alberto,49.0,F,Trujillo,Trujillo,2020-02-26,Tienda,Preferente
C03010,Máxima Téllez Morales,37.0,M,Lima,San Isidro,2020-02-27,Tienda,Premium
C04750,Anselma Baeza Matas,25.0,M,Lima,Miraflores,2020-02-27,Tienda,Masivo
C13309,Jose Miguel Camps Bosch,27.0,M,Lima,Miraflores,2020-02-27,Tienda,Masivo
C10629,Moreno Edu Caro Huertas,57.0,M,Lima,Comas,2020-02-27,Web,Preferente
C12616,Miguel del Diaz,35.0,M,Cusco,Cusco,2020-02-27,Tienda,Masivo
C03825,Jose Carlos Pujadas,44.0,M,Lima,San Isidro,2020-02-27,Tienda,Masivo
C11450,Jose Angel Díaz Cerezo,36.0,M,Piura,Catacaos,2020-02-28,Tienda,Preferente
C09099,Felipa Riera Barreda,46.0,M,Trujillo,La Esperanza,2020-02-28,Tienda,Preferente
C03297,Margarita Segarra Gallart,39.0,M,Lima,Comas,2020-02-28,Tienda,Masivo
C11348,Fabián Carrión Mancebo,39.0,M,Lima,Miraflores,2020-02-28,Tienda,Masivo
C11936,Hipólito Novoa Arribas,50.0,F,Lima,Ate,2020-02-29,Tienda,Masivo
C05050,Isidro Bolaños Donoso,36.0,M,Lima,Comas,2020-02-29,Web,Masivo
C02363,Marisa Malo Mendez,34.0,M,Arequipa,Cayma,2020-02-29,App,Masivo
C13340,Concepción Folch Baena,22.0,No especificado,Trujillo,Victor Larco,2020-02-29,Web,Masivo
C13383,Silvio del Macías,38.0,M,Lima,,2020-02-29,Tienda,Preferente
C08815,Priscila Llabrés Querol,27.0,F,Trujillo,La Esperanza,2020-02-29,Web,Masivo
C10615,Faustino Fuente,32.0,F,Arequipa,Cayma,2020-02-29,App,Masivo
C02190,Inmaculada Araujo-Infante,34.0,M,Arequipa,Socabaya,2020-02-29,Web,Masivo
C02459,Magdalena Luna Bustos Bermúdez,63.0,F,Cusco,Wanchaq,2020-02-29,Tienda,Masivo
C04657,Joaquina Uriarte-Valbuena,19.0,F,Arequipa,Cayma,2020-02-29,App,Masivo
C08229,Víctor Antón Cárdenas,40.0,M,Trujillo,Trujillo,2020-03-01,Tienda,Masivo
C04128,Eugenio Serra Ferrán,41.0,No especificado,Arequipa,Cayma,2020-03-01,,Masivo
C04631,Edgardo Chus Sotelo Páez,47.0,M,Arequipa,Yanahuara,2020-03-01,Tienda,Masivo
C09171,Narciso Almazán-Hernando,55.0,F,Trujillo,Victor Larco,2020-03-01,Tienda,Premium
C02322,Gaspar del Casas,42.0,M,Lima,Ate,2020-03-01,Tienda,Masivo
C06264,Luis Ángel Rosell Bastida,40.0,F,Piura,Catacaos,2020-03-01,App,Masivo
C01290,Constanza Pera Figuerola,56.0,F,Lima,Surco,2020-03-02,Web,Preferente
C07274,Begoña Batlle Gargallo,32.0,F,Trujillo,El Porvenir,2020-03-02,App,Masivo
C04683,Selena Pérez Belmonte,36.0,M,Cusco,Wanchaq,2020-03-02,Tienda,Masivo
C07730,Dionisio Franco Saavedra,30.0,F,Lima,Comas,2020-03-02,Tienda,Masivo
C12612,Pastor Pedrero Riera,24.0,F,Trujillo,,2020-03-02,App,Masivo
C05841,Itziar Cuevas,45.0,F,Arequipa,Cayma,2020-03-02,App,Masivo
C01201,María José Vázquez Losada,44.0,M,Lima,Surco,2020-03-02,Tienda,Premium
C14208,Jennifer Lillo Bárcena,49.0,F,Arequipa,Socabaya,2020-03-02,App,Premium
C03239,Otilia de Quero,35.0,M,Lima,Comas,2020-03-03,Tienda,Masivo
C06563,Gabriel Puerta Beltran,18.0,F,Arequipa,Yanahuara,2020-03-03,Web,Masivo
C11698,Soledad Tamayo,18.0,F,Cusco,San Sebastian,2020-03-03,Tienda,Masivo
C14323,Nicanor Jose Manuel Landa Granados,18.0,F,Lima,Surco,2020-03-04,Tienda,Preferente
C04320,Miguel del Báez,39.0,M,Cusco,Wanchaq,2020-03-04,Tienda,Masivo
C14154,Jovita Ferrán Chaparro,52.0,M,Cusco,San Jeronimo,2020-03-04,Tienda,Premium
C03076,Coral Ávila Diaz,38.0,M,Piura,Catacaos,2020-03-04,App,Preferente
C11877,Augusto Ángel Cueto,22.0,M,Lima,Miraflores,2020-03-04,App,Masivo
C07577,Ruy Fuster-Requena,45.0,No especificado,Arequipa,Yanahuara,2020-03-04,Tienda,Preferente
C03418,Jerónimo Marquez-Grande,61.0,M,Trujillo,Victor Larco,2020-03-05,Tienda,Preferente
C08379,Regina Alegria Bru,18.0,F,Cusco,San Sebastian,2020-03-05,Tienda,Masivo
C10895,Gloria Pera-Morell,43.0,F,Trujillo,La Esperanza,2020-03-05,Tienda,Preferente
C00662,Primitivo Galindo Sureda,51.0,F,Arequipa,Yanahuara,2020-03-05,Web,Masivo
C02991,Hilario Salazar-Palomino,38.0,M,Lima,Comas,2020-03-05,Web,Masivo
C10894,Pili de Pellicer,40.0,M,Trujillo,El Porvenir,2020-03-05,Tienda,Masivo
C00425,Aitor Macias Escobar,26.0,F,Lima,Los Olivos,2020-03-06,App,Masivo
C06718,Sara de Plaza,48.0,M,Lima,Surco,2020-03-06,Tienda,Masivo
C12742,Amada Fabra Sanz,33.0,M,Arequipa,Cercado,2020-03-06,Tienda,Masivo
C06282,Pía Baena Guijarro,21.0,F,Cusco,San Jeronimo,2020-03-06,Tienda,Preferente
C07179,Fermín Ariel Montesinos Ruiz,,No especificado,Lima,Miraflores,2020-03-06,Tienda,Preferente
C13294,Adolfo del Oliveras,38.0,F,Lima,San Isidro,2020-03-06,Tienda,Masivo
C11148,Norberto Mohamed Pujol Báez,26.0,F,Trujillo,El Porvenir,2020-03-06,App,Preferente
C10015,Fabio Linares-Amat,29.0,M,Arequipa,Cayma,2020-03-06,Web,Preferente
C13228,Paca Menéndez Azcona,49.0,F,Arequipa,Cayma,2020-03-07,Web,Preferente
C07858,Ceferino Gabriel Navarrete Salcedo,41.0,M,Lima,Surco,2020-03-07,Tienda,Masivo
C11236,Georgina Villalobos Zamora,49.0,F,Lima,Los Olivos,2020-03-07,Web,Premium
C07209,Cándida Marquez,46.0,M,Piura,Catacaos,2020-03-07,App,Masivo
C00402,Armando Morera Taboada,48.0,F,Lima,Los Olivos,2020-03-07,Web,Masivo
C07883,Agapito Prieto Zamorano,31.0,F,Lima,Los Olivos,2020-03-08,Web,Masivo
C12237,Dora de Tomé,42.0,F,Arequipa,Cercado,2020-03-08,App,Preferente
C07105,Anastasio Belmonte Pedraza,58.0,M,Lima,Comas,2020-03-08,Tienda,Masivo
C11975,Manuela Cabañas Santos,26.0,F,Trujillo,El Porvenir,2020-03-08,Tienda,Masivo
C06382,Jordi Casado,38.0,M,Cusco,San Sebastian,2020-03-08,Tienda,Preferente
C07376,Maribel Méndez Huerta,39.0,F,Arequipa,Yanahuara,2020-03-08,Web,Masivo
C07705,Heraclio Mínguez Peralta,26.0,F,Arequipa,Cayma,2020-03-08,Tienda,Masivo
C11326,Roxana del Sastre,41.0,M,Lima,Comas,2020-03-08,Tienda,Masivo
C06503,Paloma Valera Ferreras,32.0,M,Piura,Catacaos,2020-03-09,Tienda,Masivo
C06355,Jose Angel Nacho Pavón Tirado,26.0,No especificado,Cusco,Wanchaq,2020-03-09,Web,Masivo
C05396,Camila Palau Dalmau,18.0,F,Arequipa,Socabaya,2020-03-09,Tienda,Preferente
C12632,Jose Angel Torrent Blanca,40.0,M,Cusco,Cusco,2020-03-09,,Masivo
C04613,Socorro Vicens Roca,41.0,M,Cusco,San Jeronimo,2020-03-09,Web,Masivo
C00695,Américo Losada Miranda,18.0,M,Lima,Los Olivos,2020-03-09,App,Masivo
C04302,Carolina Castejón Arcos,42.0,M,Lima,Los Olivos,2020-03-09,Web,Preferente
C13038,Luis Miguel Olivares Álvaro,29.0,M,Lima,San Isidro,2020-03-09,App,Masivo
C06753,Herberto Pol Bauzà,23.0,F,Lima,Miraflores,2020-03-10,Web,Masivo
C13578,Rubén Font,52.0,F,Lima,San Isidro,2020-03-10,Web,Preferente
C03078,Fulgencio Campoy Malo,26.0,M,Lima,San Isidro,2020-03-10,Tienda,Premium
C14944,Osvaldo del Rivera,20.0,F,Lima,Ate,2020-03-10,Web,Masivo
C02382,Mamen Chico Garcés,24.0,M,Cusco,San Sebastian,2020-03-10,Tienda,Masivo
C11494,Pancho del Feliu,43.0,No especificado,Trujillo,El Porvenir,2020-03-10,Tienda,Preferente
C11946,Rita Fiol Aguiló,33.0,No especificado,Lima,Los Olivos,2020-03-10,Tienda,Masivo
C08400,Guadalupe Guitart-Criado,39.0,F,Arequipa,Socabaya,2020-03-10,Tienda,Masivo
C03816,Candelaria Arribas Roura,24.0,M,Piura,Veintiseis de Octubre,2020-03-10,Web,Preferente
C08938,Emiliana Bueno Fiol,27.0,F,Lima,San Isidro,2020-03-11,Tienda,Premium
C08602,Rosa de Sureda,31.0,F,Lima,Los Olivos,2020-03-11,App,Masivo
C08342,Dorotea Sierra,36.0,F,Lima,Los Olivos,2020-03-11,Tienda,Masivo
C02378,Ofelia Pozuelo Blanes,49.0,F,Trujillo,La Esperanza,2020-03-12,App,Masivo
C01502,Loreto Grande Manzano,30.0,M,Arequipa,Yanahuara,2020-03-12,Tienda,Masivo
C03643,Begoña Mascaró Coello,25.0,M,Lima,Surco,2020-03-12,Tienda,Preferente
C03724,Candela Bernal Acedo,32.0,F,Lima,Los Olivos,2020-03-12,Web,Masivo
C06638,Victoria Vives Bayo,29.0,F,Lima,Comas,2020-03-12,Web,Preferente
C12430,Gabino Armas Carrión,33.0,F,Lima,Ate,2020-03-12,Tienda,Masivo
C01405,Jose Antonio Ramirez Arco,31.0,M,Cusco,Cusco,2020-03-12,Tienda,Masivo
C11504,Severino Figueroa Benavente,22.0,F,Lima,Miraflores,2020-03-12,Tienda,Masivo
C07480,Geraldo Ariza Alberto,50.0,M,Arequipa,Cercado,2020-03-12,Web,Preferente
C12533,Lina Higueras-Cobo,75.0,M,Lima,Miraflores,2020-03-13,Tienda,Preferente
C02611,Anunciación Cal-Arnaiz,40.0,M,Lima,Comas,2020-03-13,App,Masivo
C09440,Glauco Lamas-Mosquera,24.0,M,Trujillo,Trujillo,2020-03-13,Web,Masivo
C12648,Venceslás Bartolomé Giner,57.0,M,Lima,Los Olivos,2020-03-13,Tienda,Masivo
C12259,Pablo Montaña-Tena,18.0,F,Lima,Los Olivos,2020-03-13,App,Masivo
C11824,Dulce Carpio Lledó,42.0,M,Arequipa,Socabaya,2020-03-13,App,Premium
C10162,Ulises Arce,35.0,F,Lima,San Isidro,2020-03-13,Web,Masivo
C13327,Ciríaco de Bravo,27.0,M,Cusco,Cusco,2020-03-13,Tienda,Masivo
C12028,Daniel Flor Borrás,35.0,M,Lima,Los Olivos,2020-03-13,Tienda,Preferente
C05752,Laura Rosaura Carreras Mármol,25.0,M,Piura,Veintiseis de Octubre,2020-03-13,Tienda,Preferente
C14084,Lucila Olivia Ibarra Silva,39.0,F,Lima,San Isidro,2020-03-14,Tienda,Masivo
C06446,Zacarías Morcillo Barrio,38.0,M,Lima,Surco,2020-03-14,App,Preferente
C00697,Jose Ignacio Palacio Llanos,18.0,M,Piura,Piura,2020-03-14,App,Preferente
C11219,Irene Melania Francisco Linares,35.0,M,Lima,San Isidro,2020-03-14,App,Premium
C03395,Rosa Milla Tudela,38.0,M,Lima,Miraflores,2020-03-14,Tienda,Masivo
C12334,Cipriano Pérez Tomas,37.0,F,Cusco,San Sebastian,2020-03-14,Tienda,Masivo
C00787,Abigaíl Avilés-Robledo,49.0,M,Lima,Ate,2020-03-14,Tienda,Premium
C07308,Pancho Sáenz Guardiola,28.0,M,Arequipa,Yanahuara,2020-03-15,Tienda,Preferente
C03674,Manuelita Alcolea Raya,47.0,M,Trujillo,La Esperanza,2020-03-15,Web,Masivo
C01892,Carolina Canet Blanco,35.0,F,Lima,Miraflores,2020-03-15,Tienda,Masivo
C04349,Inés del Cánovas,40.0,F,Arequipa,Socabaya,2020-03-15,Tienda,Masivo
C12873,Gaspar Ródenas,54.0,M,Lima,Los Olivos,2020-03-15,App,Masivo
C11016,Leticia Guillen Pedraza,43.0,No especificado,Lima,Comas,2020-03-15,Web,Masivo
C07413,Eliseo Sanabria Cabello,28.0,M,Arequipa,Cercado,2020-03-16,Web,Masivo
C12671,Álvaro Cáceres Alvarado,34.0,F,Lima,Los Olivos,2020-03-16,Tienda,Premium
C05628,Ligia Millán Rivas,43.0,F,Cusco,San Sebastian,2020-03-16,Web,Masivo
C11549,Sara Cabrero-Roig,30.0,F,Lima,Miraflores,2020-03-16,Tienda,Masivo
C02453,Bibiana Barba Zaragoza,45.0,M,Lima,Los Olivos,2020-03-16,Web,Masivo
C08221,Blanca Ibáñez Fuentes,34.0,F,Trujillo,Victor Larco,2020-03-16,Tienda,Preferente
C10853,Mariana Roca Piquer,47.0,M,Cusco,Wanchaq,2020-03-16,Tienda,Masivo
C05971,Dora Lloret Berenguer,37.0,M,Trujillo,La Esperanza,2020-03-16,Tienda,Masivo
C00361,Gabino Seco Querol,37.0,F,Lima,Ate,2020-03-16,Web,Masivo
C09387,Violeta del Calderón,41.0,F,Piura,Piura,2020-03-16,App,Masivo
C01108,Tristán Ruben Pizarro Cuéllar,36.0,M,Lima,Miraflores,2020-03-17,Tienda,Preferente
C00568,Jose Antonio Beltran Roldán,39.0,M,Lima,San Isidro,2020-03-17,Tienda,Preferente
C06361,Josué Olivares Carrión,58.0,M,Lima,Ate,2020-03-17,Web,Masivo
C14510,Bárbara Sevilla-Coronado,42.0,F,Lima,Ate,2020-03-17,Web,Masivo
C10639,Consuelo Talavera Mármol,35.0,M,Arequipa,Cercado,2020-03-17,Tienda,Masivo
C12670,Jenny Bernad-Ariño,30.0,F,Cusco,San Jeronimo,2020-03-17,Web,Preferente
C07395,Alba Iborra Gomis,27.0,F,Lima,Los Olivos,2020-03-17,Web,Preferente
C03515,Cristian Pulido-Solano,32.0,M,Cusco,Wanchaq,2020-03-17,Tienda,Preferente
C04500,Noa Sedano Barroso,46.0,F,Lima,Comas,2020-03-17,Web,Preferente
C06731,Amalia Castañeda Rivera,47.0,M,Piura,Catacaos,2020-03-17,Tienda,Masivo
C10418,Francisco Javier Montserrat Baró,51.0,M,Lima,Miraflores,2020-03-18,Tienda,Premium
C10508,Adán Cámara Lobato,45.0,F,Arequipa,Yanahuara,2020-03-18,Web,Masivo
C02277,Rosario Murillo Rodrigo,27.0,M,Cusco,Cusco,2020-03-18,App,Masivo
C02843,Priscila de Gallego,40.0,F,Lima,,2020-03-18,Tienda,Preferente
C11820,Mariana Roma Pagès,53.0,F,Lima,Los Olivos,2020-03-18,App,Premium
C01820,Andrés Felipe Arribas-Cobos,68.0,F,Lima,Los Olivos,2020-03-18,Tienda,Masivo
C02383,Guillermo Vicente Ferrando,,F,Trujillo,La Esperanza,2020-03-18,Tienda,Premium
C04508,Leyre Gámez Barco,,F,Piura,Castilla,2020-03-19,Web,Masivo
C04949,Efraín Giménez Portero,40.0,F,Lima,San Isidro,2020-03-19,Tienda,Masivo
C10299,María Fernanda Maestre Roselló,33.0,M,Piura,Piura,2020-03-19,Tienda,Masivo
